yearID,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards,bbrefID
2002,30,FLA,NL,126.0,489.0,19.0,-2.0,-1.0,0.0,-5.0,11.0,1.1,15.0,27.0,2.6,0.509,0.507,2.6,-0.6,26.0,"$900,000",79H/D35,,millake01
2003,31,BOS,AL,148.0,618.0,5.0,-1.0,-2.0,-6.0,-9.0,-12.0,-1.1,23.0,11.0,1.1,0.492,0.493,1.7,-1.4,17.0,"$2,000,000",3D79/H,,millake01
2004,32,BOS,AL,150.0,588.0,16.0,-1.0,-2.0,1.0,-8.0,7.0,0.8,22.0,29.0,2.8,0.504,0.504,2.6,-0.5,28.0,"$3,300,000",397/DH,,millake01
2005,33,BOS,AL,134.0,519.0,3.0,-2.0,-2.0,1.0,-8.0,-7.0,-0.7,19.0,12.0,1.1,0.495,0.495,1.1,-0.6,11.0,"$3,500,000",*379/H,,millake01
2006,34,BAL,AL,132.0,503.0,8.0,-2.0,-1.0,-11.0,-8.0,-15.0,-1.4,19.0,4.0,0.4,0.489,0.491,1.5,-1.8,15.0,"$2,100,000",3D/H,,millake01
2007,35,BAL,AL,140.0,562.0,7.0,-2.0,0.0,-3.0,-9.0,-7.0,-0.7,21.0,14.0,1.4,0.495,0.496,1.7,-1.1,17.0,"$2,750,000",3D/H7,,millake01
2008,36,BAL,AL,145.0,610.0,-9.0,-3.0,0.0,1.0,-9.0,-19.0,-1.7,23.0,4.0,0.5,0.487,0.488,0.3,-0.6,3.0,"$3,800,000",*3D/H,,millake01
2009,37,TOR,AL,78.0,283.0,-8.0,0.0,-1.0,-3.0,-5.0,-17.0,-1.7,11.0,-7.0,-0.7,0.478,0.489,-0.4,-0.7,-3.0,"$850,000",3DH/5,,millake01
2001,23,KCR,AL,15.0,56.0,-2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.2,0.499,0.5,0.1,0.2,1.0,,6/H,,berroan01
2002,24,KCR,AL,20.0,83.0,-1.0,0.0,0.0,2.0,1.0,3.0,0.3,3.0,6.0,0.6,0.513,0.502,0.4,0.3,4.0,,6,,berroan01
2003,25,KCR,AL,158.0,635.0,1.0,2.0,-1.0,-9.0,8.0,2.0,0.3,24.0,26.0,2.5,0.501,0.501,3.4,0.0,35.0,"$302,000",*6,RoY-1,berroan01
2004,26,KCR,AL,134.0,554.0,-11.0,3.0,1.0,-11.0,7.0,-11.0,-1.0,21.0,9.0,1.0,0.492,0.493,1.9,-0.3,20.0,"$372,500",*6/H,,berroan01
2005,27,KCR,AL,159.0,652.0,-17.0,0.0,1.0,-21.0,8.0,-29.0,-2.8,24.0,-4.0,-0.5,0.482,0.482,1.6,-1.2,17.0,"$500,000",*6,,berroan01
2006,28,KCR,AL,132.0,503.0,-34.0,1.0,-2.0,-6.0,7.0,-34.0,-3.3,19.0,-15.0,-1.5,0.475,0.479,-0.9,0.1,-9.0,"$2,000,000",*6/H,,berroan01
2007,29,KCR,AL,9.0,13.0,-2.0,-1.0,0.0,2.0,0.0,-2.0,-0.2,0.0,-1.0,-0.1,0.481,0.499,-0.3,0.2,-3.0,,/H6D45,,berroan01
2008,30,LAD,NL,84.0,256.0,-12.0,0.0,-1.0,1.0,4.0,-9.0,-1.0,8.0,-1.0,-0.2,0.489,0.495,-0.3,0.4,-2.0,,6/H4,,berroan01
2009,31,NYY,AL,21.0,24.0,-4.0,0.0,0.0,-4.0,0.0,-8.0,-0.8,1.0,-7.0,-0.7,0.462,0.495,-0.3,-0.4,-3.0,,5/HD,,berroan01
2009,31,NYM,NL,14.0,31.0,-4.0,0.0,0.0,0.0,0.0,-3.0,-0.4,1.0,-2.0,-0.3,0.475,0.498,-0.3,0.0,-2.0,,/6H,,berroan01
1996,24,SEA,AL,4,6,-1,0,0,0,0,-2,-0.2,0,-1,-0.1,.462,.499,-0.1,0.0,-1,,/HD,,ibanera01
1997,25,SEA,AL,11,26,-3,0,0,-2,0,-5,-0.5,1,-4,-0.4,.457,.497,-0.2,-0.2,-2,"$150,000",/9H7D,,ibanera01
1998,26,SEA,AL,37,103,-4,0,0,-1,-2,-7,-0.7,4,-3,-0.3,.482,.496,-0.2,-0.3,-2,"$170,000",39/H7D,,ibanera01
1999,27,SEA,AL,87,227,-4,0,0,0,-4,-8,-0.7,9,1,0.1,.492,.496,0.1,-0.3,1,"$220,000",9H73/2D,,ibanera01
2000,28,SEA,AL,92,156,-7,1,2,2,-4,-7,-0.6,6,-1,-0.1,.493,.496,-0.3,-0.1,-3,"$275,000",97H/D3,,ibanera01
2001,29,KCR,AL,104,312,7,-1,0,-2,-5,-1,0.0,12,11,1.1,.499,.499,1.3,-0.7,13,,DH973/85,,ibanera01
2002,30,KCR,AL,137,544,12,-1,0,-7,-8,-4,-0.4,20,16,1.6,.497,.498,2.3,-1.4,23,"$800,000",37D9/H,,ibanera01
2003,31,KCR,AL,157,671,2,4,2,-1,-8,-1,0.0,25,24,2.4,.500,.500,2.5,-0.8,25,"$3,000,000",*73D/9H,,ibanera01
2004,32,SEA,AL,123,524,7,0,0,4,-5,7,0.8,20,26,2.6,.505,.504,2.1,0.0,22,"$3,916,667",*73/H9D,,ibanera01
2005,33,SEA,AL,162,690,13,0,1,5,-12,8,0.8,26,33,3.2,.505,.505,2.8,-0.6,28,"$4,416,667",D7/39,,ibanera01
2006,34,SEA,AL,159,699,18,0,0,9,-6,21,2.1,25,46,4.5,.513,.513,3.7,0.4,37,"$4,250,000",*7/D,MVP-21,ibanera01
2007,35,SEA,AL,149,636,17,-1,1,-17,-6,-6,-0.6,24,18,1.7,.496,.496,3.4,-2.2,35,"$5,500,000",*7D/H,,ibanera01
2008,36,SEA,AL,162,707,19,-3,0,-9,-7,1,0.3,26,26,2.7,.500,.500,3.6,-1.4,35,"$5,500,000",*7/D,MVP-20,ibanera01
2009,37,PHI,NL,134,565,22,-1,-2,-2,-5,12,1.2,18,30,2.9,.509,.508,3.1,-0.8,32,"$7,166,666",*7/HD,AS,ibanera01
2010,38,PHI,NL,155,636,6,-1,0,-12,-6,-13,-1.5,20,7,0.4,.491,.492,1.7,-1.9,19,"$12,166,666",*7/H3D,,ibanera01
2011,39,PHI,NL,144,575,-5,-2,1,-20,-5,-31,-3.5,18,-14,-1.7,.476,.479,0.4,-2.8,7,"$12,166,666",*7H/D,,ibanera01
2012,40,NYY,AL,130,425,1,0,0,-5,-6,-10,-1.1,16,6,0.5,.492,.493,1.1,-1.2,11,"$1,100,000",7HD9,MVP-24,ibanera01
2013,41,SEA,AL,124,496,13,-1,-1,-16,-6,-11,-1.0,18,7,0.7,.491,.493,2.3,-2.2,23,"$2,750,000",7D/H9,,ibanera01
2014,42,LAA,AL,57,190,-8,0,1,1,-3,-10,-1.0,7,-3,-0.4,.481,.493,-0.5,-0.2,-4,"$2,750,000",D7H/3,,ibanera01
2014,42,KCR,AL,33,90,-4,-1,0,-2,-2,-8,-0.9,3,-5,-0.6,.473,.494,-0.4,-0.4,-3,,DH/793,,ibanera01
2003,21,TBD,AL,156.0,684.0,-2.0,0.0,1.0,2.0,4.0,5.0,0.5,25.0,30.0,2.9,0.503,0.503,2.8,0.6,28.0,"$300,000",*8/HD,RoY-3,baldero01
2004,22,TBD,AL,136.0,565.0,-2.0,6.0,-1.0,4.0,2.0,9.0,1.0,21.0,30.0,3.0,0.507,0.505,2.5,0.7,26.0,"$320,000",*8D/H,,baldero01
2006,24,TBD,AL,92.0,387.0,10.0,4.0,2.0,1.0,2.0,18.0,1.8,14.0,33.0,3.2,0.519,0.511,3.1,0.3,32.0,"$2,000,000",8/H,,baldero01
2007,25,TBD,AL,35.0,150.0,-7.0,1.0,1.0,2.0,-1.0,-5.0,-0.5,6.0,1.0,0.1,0.487,0.497,-0.1,0.1,-1.0,"$750,000",8D,,baldero01
2008,26,TBR,AL,28.0,90.0,3.0,0.0,0.0,0.0,-2.0,0.0,0.1,3.0,4.0,0.4,0.501,0.5,0.4,-0.2,4.0,"$2,250,000",DH/97,,baldero01
2009,27,BOS,AL,62.0,164.0,0.0,-1.0,0.0,3.0,-2.0,0.0,0.0,6.0,6.0,0.6,0.5,0.5,0.3,0.1,3.0,"$500,000",9H/8D75,,baldero01
2010,28,TBR,AL,10.0,25.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,-0.1,1.0,0.0,0.0,0.49,0.499,-0.1,0.1,-1.0,,/D9H,,baldero01
2002,20,TBD,AL,63.0,278.0,-9.0,1.0,2.0,9.0,-2.0,0.0,0.1,10.0,10.0,1.0,0.5,0.5,0.1,0.7,2.0,,7,,crawfca02
2003,21,TBD,AL,151.0,661.0,-15.0,5.0,3.0,11.0,-5.0,-1.0,0.0,25.0,24.0,2.3,0.5,0.5,1.2,0.7,13.0,"$300,000",*78/HD,,crawfca02
2004,22,TBD,AL,152.0,672.0,7.0,5.0,3.0,15.0,-5.0,26.0,2.6,25.0,50.0,4.9,0.516,0.515,3.4,1.2,35.0,"$320,000",*78/DH,AS,crawfca02
2005,23,TBD,AL,156.0,687.0,7.0,5.0,1.0,13.0,-6.0,20.0,2.1,25.0,45.0,4.4,0.513,0.513,3.1,0.8,32.0,"$370,000",*7/8HD,,crawfca02
2006,24,TBD,AL,151.0,653.0,11.0,8.0,5.0,4.0,-6.0,22.0,2.2,24.0,46.0,4.5,0.514,0.513,4.2,-0.1,42.0,"$2,625,000",*7/D8H,MVP-26,crawfca02
2007,25,TBD,AL,143.0,627.0,16.0,7.0,3.0,-2.0,-6.0,18.0,1.8,23.0,41.0,4.0,0.512,0.511,4.2,-0.7,42.0,"$4,125,000",*7/DH,AS,crawfca02
2008,26,TBR,AL,109.0,482.0,-4.0,2.0,2.0,11.0,-4.0,7.0,0.9,17.0,24.0,2.5,0.507,0.504,1.4,0.8,13.0,"$5,375,000",7/H8D,,crawfca02
2009,27,TBR,AL,156.0,672.0,13.0,3.0,3.0,12.0,-6.0,26.0,2.7,25.0,51.0,5.0,0.517,0.516,3.9,0.7,39.0,"$8,250,000",*7/HD,AS,crawfca02
2010,28,TBR,AL,154.0,663.0,28.0,7.0,6.0,8.0,-6.0,43.0,4.6,24.0,68.0,7.0,0.529,0.528,6.1,0.3,60.0,"$10,000,000",*7/HD,"AS,MVP-7,GG,SS",crawfca02
2011,29,BOS,AL,130.0,539.0,-12.0,0.0,2.0,-1.0,-5.0,-16.0,-1.7,20.0,4.0,0.3,0.487,0.489,0.4,-0.6,5.0,"$14,857,142",*7/DH,,crawfca02
2012,30,BOS,AL,31.0,125.0,0.0,1.0,1.0,1.0,-1.0,2.0,0.2,5.0,6.0,0.6,0.505,0.501,0.5,0.0,5.0,,7/DH,,crawfca02
2013,31,LAD,NL,116.0,469.0,5.0,1.0,1.0,-1.0,-4.0,1.0,0.0,15.0,16.0,1.5,0.501,0.501,1.6,-0.6,17.0,"$20,000,000",7H/D,,crawfca02
2014,32,LAD,NL,105.0,370.0,9.0,3.0,2.0,1.0,-3.0,12.0,1.2,12.0,24.0,2.4,0.513,0.508,2.4,-0.3,23.0,"$20,250,000",7H,,crawfca02
2015,33,LAD,NL,69.0,193.0,-2.0,1.0,0.0,-5.0,-2.0,-7.0,-0.8,6.0,-1.0,-0.2,0.489,0.495,0.3,-0.8,4.0,"$21,357,000",7H/D,,crawfca02
2016,34,LAD,NL,30.0,87.0,-8.0,0.0,1.0,-4.0,-1.0,-12.0,-1.3,3.0,-10.0,-1.0,0.457,0.492,-0.6,-0.6,-6.0,,7/HD,,crawfca02
2000,23,TBD,AL,39.0,129.0,-2.0,0.0,-1.0,-2.0,1.0,-4.0,-0.4,5.0,1.0,0.1,0.49,0.498,0.3,-0.1,3.0,,5/H,,huffau01
2001,24,TBD,AL,111.0,434.0,-14.0,-1.0,-3.0,-6.0,-1.0,-25.0,-2.4,16.0,-8.0,-0.8,0.478,0.485,-0.3,-0.7,-2.0,,5D3/H,,huffau01
2002,25,TBD,AL,113.0,494.0,23.0,3.0,-1.0,-8.0,-7.0,10.0,1.0,18.0,28.0,2.7,0.509,0.506,3.5,-1.4,36.0,,D35/H,,huffau01
2003,26,TBD,AL,162.0,706.0,34.0,-3.0,-1.0,-7.0,-8.0,15.0,1.5,26.0,41.0,4.0,0.509,0.509,4.7,-1.4,48.0,"$325,000",9D3/5,MVP-24,huffau01
2004,27,TBD,AL,157.0,667.0,19.0,2.0,3.0,-2.0,-4.0,19.0,1.9,25.0,44.0,4.3,0.511,0.511,4.3,-0.4,46.0,"$2,666,667",53D/7H9,,huffau01
2005,28,TBD,AL,154.0,636.0,-5.0,0.0,1.0,-2.0,-8.0,-14.0,-1.4,24.0,10.0,0.9,0.491,0.491,1.1,-1.0,12.0,"$4,916,667",9D3/H5,,huffau01
2006,29,TBD,AL,63.0,256.0,2.0,1.0,1.0,-6.0,1.0,-2.0,-0.1,10.0,8.0,0.8,0.498,0.499,1.4,-0.5,14.0,"$6,916,667",5/D,,huffau01
2006,29,HOU,NL,68.0,261.0,2.0,0.0,-1.0,-5.0,-1.0,-5.0,-0.6,8.0,3.0,0.2,0.493,0.497,0.7,-0.6,8.0,,95/H3,,huffau01
2007,30,BAL,AL,151.0,603.0,0.0,-2.0,0.0,-8.0,-10.0,-19.0,-1.8,23.0,4.0,0.3,0.488,0.488,1.1,-1.7,12.0,"$4,000,000",D35/H,,huffau01
2008,31,BAL,AL,154.0,661.0,28.0,-1.0,-1.0,-1.0,-10.0,16.0,1.8,24.0,40.0,4.1,0.51,0.51,4.1,-0.9,41.0,"$8,000,000",D53/H,"MVP-16,SS",huffau01
2009,32,BAL,AL,110.0,480.0,-10.0,-6.0,0.0,-5.0,-7.0,-27.0,-2.6,17.0,-9.0,-1.0,0.476,0.483,-0.5,-1.1,-4.0,"$8,000,000",3D/H,,huffau01
2009,32,DET,AL,40.0,117.0,-8.0,-1.0,1.0,0.0,-3.0,-12.0,-1.2,4.0,-7.0,-0.8,0.47,0.493,-0.8,-0.3,-7.0,,DH,,huffau01
2010,33,SFG,NL,157.0,668.0,35.0,3.0,0.0,8.0,-9.0,36.0,3.7,21.0,57.0,5.7,0.524,0.523,4.9,-0.2,49.0,"$3,000,000",379/H,MVP-7,huffau01
2011,34,SFG,NL,150.0,579.0,-2.0,-3.0,1.0,-5.0,-8.0,-18.0,-2.0,18.0,0.0,-0.2,0.487,0.488,0.3,-1.4,5.0,"$10,000,000",*3H9/7D,,huffau01
2012,35,SFG,NL,52.0,95.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,-0.1,3.0,2.0,0.2,0.498,0.499,0.0,0.0,1.0,"$10,000,000",H3/74,,huffau01
2003,29,NYY,AL,163.0,695.0,9.0,0.0,1.0,-9.0,-4.0,-3.0,-0.2,26.0,23.0,2.3,0.498,0.498,3.1,-1.2,32.0,"$6,000,000",*78/DH,"AS,RoY-2",matsuhi01
2004,30,NYY,AL,162.0,680.0,36.0,1.0,1.0,-6.0,-6.0,26.0,2.6,26.0,52.0,5.0,0.515,0.515,5.5,-1.0,58.0,"$7,000,000",*7/8,"AS,MVP-24",matsuhi01
2005,31,NYY,AL,162.0,704.0,25.0,1.0,1.0,-1.0,-6.0,20.0,2.0,26.0,46.0,4.5,0.512,0.512,4.6,-0.6,47.0,"$8,000,000",*78D/9H,MVP-14,matsuhi01
2006,32,NYY,AL,51.0,201.0,7.0,0.0,0.0,-4.0,-3.0,1.0,0.1,8.0,8.0,0.8,0.501,0.5,1.2,-0.6,12.0,"$13,000,000",7D/H,,matsuhi01
2007,33,NYY,AL,143.0,634.0,22.0,1.0,5.0,-1.0,-7.0,20.0,2.0,23.0,42.0,4.1,0.513,0.512,4.2,-0.8,43.0,"$13,000,000",*7D,,matsuhi01
2008,34,NYY,AL,93.0,378.0,4.0,0.0,0.0,-1.0,-7.0,-4.0,-0.3,14.0,10.0,1.1,0.496,0.498,1.2,-0.7,11.0,"$13,000,000",D7/H9,,matsuhi01
2009,35,NYY,AL,142.0,528.0,16.0,0.0,3.0,0.0,-11.0,8.0,0.8,20.0,28.0,2.7,0.505,0.505,2.7,-1.0,28.0,"$13,000,000",*DH,,matsuhi01
2010,36,LAA,AL,145.0,558.0,16.0,-4.0,0.0,-5.0,-12.0,-5.0,-0.4,21.0,16.0,1.7,0.497,0.497,2.2,-1.7,21.0,"$6,000,000",*D7/H,,matsuhi01
2011,37,OAK,AL,141.0,585.0,-5.0,0.0,1.0,0.0,-11.0,-16.0,-1.7,22.0,6.0,0.5,0.488,0.49,0.5,-1.2,6.0,"$4,250,000",*D7/H,,matsuhi01
2012,38,TBR,AL,34.0,103.0,-10.0,0.0,0.0,-3.0,-2.0,-16.0,-1.7,4.0,-12.0,-1.3,0.451,0.49,-1.0,-0.5,-9.0,,DH/79,,matsuhi01
2000,22,CHW,AL,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.495,0.5,0.0,0.0,0.0,,/5DH,,credejo01
2001,23,CHW,AL,17.0,55.0,-5.0,0.0,0.0,-2.0,0.0,-6.0,-0.6,2.0,-4.0,-0.4,0.464,0.496,-0.2,-0.2,-2.0,,5/H,,credejo01
2002,24,CHW,AL,53.0,209.0,3.0,-1.0,1.0,0.0,1.0,3.0,0.3,8.0,11.0,1.1,0.506,0.502,1.1,0.2,11.0,,5,,credejo01
2003,25,CHW,AL,151.0,580.0,-10.0,-2.0,-1.0,12.0,3.0,2.0,0.3,22.0,24.0,2.3,0.501,0.501,1.1,1.5,12.0,"$315,000",*5/H,,credejo01
2004,26,CHW,AL,144.0,543.0,-13.0,1.0,-1.0,-8.0,3.0,-19.0,-1.7,20.0,2.0,0.2,0.487,0.489,0.9,-0.4,10.0,"$340,000",*5,,credejo01
2005,27,CHW,AL,132.0,471.0,-6.0,0.0,0.0,3.0,2.0,-1.0,-0.1,18.0,17.0,1.6,0.5,0.5,1.4,0.6,14.0,"$400,000",*5/HD6,,credejo01
2006,28,CHW,AL,150.0,586.0,4.0,-2.0,-2.0,23.0,3.0,26.0,2.7,22.0,48.0,4.8,0.517,0.516,2.5,2.6,25.0,"$2,675,000",*5/H,SS,credejo01
2007,29,CHW,AL,47.0,178.0,-12.0,0.0,0.0,9.0,1.0,-2.0,-0.2,7.0,4.0,0.4,0.495,0.499,-0.5,1.0,-5.0,"$4,940,000",5/D,,credejo01
2008,30,CHW,AL,97.0,373.0,-2.0,-1.0,-1.0,12.0,2.0,9.0,1.1,14.0,23.0,2.4,0.51,0.506,1.1,1.5,11.0,"$5,100,000",5,AS,credejo01
2009,31,MIN,AL,90.0,367.0,-5.0,0.0,0.0,14.0,1.0,10.0,1.0,14.0,23.0,2.3,0.511,0.506,0.9,1.6,9.0,"$2,500,000",5/DH,,credejo01
2001,24,BAL,AL,73.0,246.0,1.0,1.0,0.0,2.0,-4.0,0.0,0.0,9.0,9.0,0.9,0.5,0.5,0.7,-0.2,7.0,"$200,000",D7H/3,,gibboja01
2002,25,BAL,AL,136.0,541.0,5.0,0.0,1.0,-3.0,-6.0,-3.0,-0.3,20.0,17.0,1.6,0.498,0.498,2.0,-0.9,20.0,"$232,500",93D/H,,gibboja01
2003,26,BAL,AL,160.0,682.0,1.0,0.0,1.0,-5.0,-7.0,-10.0,-0.9,26.0,16.0,1.5,0.494,0.494,2.0,-1.1,20.0,"$375,000",*93/D,,gibboja01
2004,27,BAL,AL,97.0,380.0,-13.0,0.0,0.0,8.0,-5.0,-9.0,-0.8,14.0,5.0,0.6,0.491,0.495,-0.3,0.4,-3.0,"$2,600,000",9D3/H,,gibboja01
2005,28,BAL,AL,139.0,518.0,11.0,0.0,-2.0,2.0,-8.0,3.0,0.4,19.0,23.0,2.2,0.503,0.502,2.0,-0.6,21.0,"$2,600,000",9D3H,,gibboja01
2006,29,BAL,AL,90.0,378.0,3.0,-2.0,-1.0,-4.0,-6.0,-10.0,-0.9,14.0,4.0,0.4,0.489,0.494,0.8,-0.9,8.0,"$4,200,000",D9/H,,gibboja01
2007,30,BAL,AL,84.0,290.0,-17.0,-1.0,-1.0,2.0,-5.0,-21.0,-2.1,11.0,-11.0,-1.1,0.474,0.487,-1.3,-0.2,-13.0,"$5,000,000",7DH/9,,gibboja01
2010,33,LAD,NL,37.0,80.0,2.0,0.0,0.0,-7.0,-1.0,-7.0,-0.7,2.0,-4.0,-0.5,0.481,0.496,0.3,-0.8,3.0,,H7/39,,gibboja01
2011,34,LAD,NL,24.0,62.0,-1.0,0.0,0.0,-2.0,-1.0,-3.0,-0.4,2.0,-1.0,-0.2,0.485,0.498,0.0,-0.3,1.0,"$650,000",7/H9D,,gibboja01
1998,25,NYM,NL,15.0,23.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.1,1.0,0.0,0.0,0.494,0.499,0.0,0.0,0.0,,/H79,,paytoja01
1999,26,NYM,NL,13.0,9.0,0.0,-1.0,0.0,2.0,0.0,1.0,0.1,0.0,1.0,0.1,0.506,0.5,-0.1,0.1,-1.0,,H/78,,paytoja01
2000,27,NYM,NL,149.0,529.0,-1.0,-4.0,2.0,7.0,3.0,7.0,0.5,16.0,24.0,2.1,0.505,0.504,1.5,0.9,16.0,"$215,000",*8H/7,RoY-3,paytoja01
2001,28,NYM,NL,104.0,386.0,-12.0,0.0,0.0,1.0,2.0,-9.0,-1.0,12.0,3.0,0.1,0.491,0.494,0.2,0.2,2.0,"$290,000",8/H,,paytoja01
2002,29,NYM,NL,87.0,300.0,4.0,1.0,0.0,0.0,2.0,6.0,0.6,9.0,16.0,1.5,0.508,0.504,1.5,0.2,15.0,"$362,500",8H,,paytoja01
2002,29,COL,NL,47.0,181.0,10.0,1.0,0.0,8.0,-1.0,18.0,1.9,6.0,24.0,2.4,0.541,0.512,1.6,0.8,16.0,,78/H9,,paytoja01
2003,30,COL,NL,157.0,658.0,12.0,0.0,-2.0,-2.0,-5.0,2.0,0.0,21.0,22.0,2.0,0.501,0.501,2.3,-0.8,24.0,"$1,850,000",*7/8H9,,paytoja01
2004,31,SDP,NL,143.0,511.0,-9.0,0.0,0.0,11.0,2.0,5.0,0.4,16.0,21.0,1.9,0.503,0.503,0.9,1.3,10.0,"$1,500,000",*8H/7D,,paytoja01
2005,32,BOS,AL,55.0,144.0,-1.0,1.0,0.0,2.0,-2.0,1.0,0.1,5.0,6.0,0.6,0.502,0.501,0.4,0.1,4.0,"$3,500,000",98H7,,paytoja01
2005,32,OAK,AL,69.0,291.0,-2.0,-2.0,1.0,9.0,-1.0,5.0,0.5,11.0,15.0,1.5,0.507,0.503,0.6,0.8,6.0,,78,,paytoja01
2006,33,OAK,AL,142.0,588.0,-1.0,-1.0,1.0,3.0,-4.0,-2.0,-0.1,22.0,20.0,2.0,0.499,0.499,1.7,0.0,17.0,"$4,000,000",*789/DH,,paytoja01
2007,34,BAL,AL,131.0,470.0,-13.0,0.0,3.0,-7.0,-5.0,-22.0,-2.1,18.0,-4.0,-0.4,0.484,0.487,0.3,-1.1,3.0,"$4,500,000",*78/H9,,paytoja01
2008,35,BAL,AL,127.0,364.0,-17.0,2.0,0.0,14.0,-2.0,-3.0,-0.2,14.0,11.0,1.1,0.498,0.498,-0.3,1.3,-3.0,"$5,000,000",78H/9,,paytoja01
2010,37,COL,NL,20.0,36.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1,1.0,3.0,0.2,0.507,0.501,0.1,0.1,2.0,,H/78,,paytoja01
2002,24,NYM,NL,46.0,127.0,5.0,-1.0,0.0,-1.0,0.0,2.0,0.2,4.0,6.0,0.6,0.505,0.502,0.8,-0.2,8.0,,53H4/79,,wiggity01
2003,25,NYM,NL,156.0,633.0,-2.0,0.0,-1.0,-19.0,3.0,-19.0,-2.0,20.0,1.0,-0.1,0.488,0.488,1.8,-1.7,20.0,"$302,500",*5/H,RoY-8,wiggity01
2004,26,NYM,NL,86.0,339.0,6.0,1.0,0.0,-8.0,2.0,1.0,0.0,11.0,12.0,1.1,0.501,0.501,1.9,-0.7,20.0,"$316,000",54/3H,,wiggity01
2004,26,PIT,NL,58.0,206.0,-8.0,-1.0,0.0,-3.0,1.0,-11.0,-1.2,6.0,-5.0,-0.6,0.48,0.493,-0.3,-0.2,-2.0,,5/H,,wiggity01
2005,27,PIT,NL,57.0,171.0,3.0,-2.0,0.0,-14.0,1.0,-12.0,-1.3,5.0,-7.0,-0.8,0.478,0.492,0.7,-1.4,7.0,"$342,000",5H/34,,wiggity01
2006,28,TBD,AL,122.0,486.0,8.0,-4.0,-1.0,-5.0,-1.0,-3.0,-0.2,18.0,16.0,1.5,0.498,0.498,2.0,-0.6,21.0,"$675,000",345/97HD,,wiggity01
2007,29,TBD,AL,98.0,417.0,5.0,-3.0,1.0,-12.0,-1.0,-10.0,-0.9,16.0,6.0,0.6,0.49,0.494,1.8,-1.2,18.0,"$2,700,000",453D/H,,wiggity01
2007,29,HOU,NL,50.0,187.0,3.0,1.0,-1.0,-4.0,1.0,0.0,0.0,6.0,6.0,0.5,0.5,0.5,0.9,-0.3,10.0,,5/H379,,wiggity01
2008,30,HOU,NL,111.0,429.0,15.0,-1.0,0.0,-4.0,0.0,10.0,0.9,13.0,24.0,2.2,0.509,0.506,2.6,-0.4,28.0,"$4,350,000",57/H,,wiggity01
2009,31,BAL,AL,122.0,436.0,-10.0,-4.0,-2.0,-8.0,-3.0,-26.0,-2.6,16.0,-10.0,-1.0,0.479,0.484,-0.2,-1.1,-2.0,"$2,500,000",35DH/647,,wiggity01
2010,32,BAL,AL,154.0,649.0,0.0,0.0,-2.0,-6.0,-5.0,-13.0,-1.3,24.0,11.0,1.1,0.491,0.492,1.7,-1.0,17.0,"$3,500,000",345/DH,AS,wiggity01
2011,33,COL,NL,130.0,446.0,-7.0,0.0,-1.0,-4.0,-2.0,-14.0,-1.6,14.0,0.0,-0.2,0.488,0.49,0.2,-0.7,4.0,"$3,500,000",537H/9,,wiggity01
2012,34,PHI,NL,125.0,360.0,-7.0,-2.0,0.0,-11.0,-4.0,-24.0,-2.5,11.0,-12.0,-1.4,0.48,0.484,-0.3,-1.6,-1.0,"$4,000,000",3H5/7,,wiggity01
2013,35,STL,NL,47.0,63.0,-6.0,0.0,0.0,-1.0,-1.0,-8.0,-0.9,2.0,-6.0,-0.7,0.481,0.495,-0.6,-0.2,-5.0,"$2,500,000",H/375,,wiggity01
2001,21,TOR,AL,46.0,140.0,-6.0,2.0,2.0,-1.0,1.0,-2.0,-0.2,5.0,4.0,0.4,0.496,0.499,0.4,0.1,4.0,,4/6H,,izturce01
2002,22,LAD,NL,135.0,468.0,-28.0,-3.0,2.0,1.0,6.0,-22.0,-2.4,15.0,-7.0,-1.0,0.483,0.486,-1.0,0.7,-8.0,"$215,000",*6H/4D,,izturce01
2003,23,LAD,NL,158.0,593.0,-33.0,-1.0,3.0,8.0,8.0,-14.0,-1.6,18.0,4.0,0.2,0.491,0.491,-0.6,1.6,-4.0,"$335,000",*6/H,,izturce01
2004,24,LAD,NL,159.0,728.0,-9.0,2.0,2.0,15.0,8.0,19.0,1.7,21.0,40.0,3.8,0.512,0.512,2.4,2.3,25.0,"$358,500",*6,GG,izturce01
2005,25,LAD,NL,106.0,478.0,-21.0,-2.0,0.0,4.0,6.0,-14.0,-1.6,14.0,0.0,-0.2,0.486,0.491,-0.6,0.9,-4.0,"$2,150,000",6,AS,izturce01
2006,26,LAD,NL,32.0,129.0,-4.0,-1.0,1.0,7.0,1.0,5.0,0.5,4.0,9.0,0.9,0.515,0.503,0.2,0.8,2.0,"$3,200,000",5/64H,,izturce01
2006,26,CHC,NL,22.0,79.0,-7.0,0.0,0.0,-4.0,1.0,-11.0,-1.1,2.0,-8.0,-0.8,0.452,0.494,-0.4,-0.3,-4.0,,6/H,,izturce01
